gas_prod,well,status,depth,elevation,longitude,latitude,field,geology
1.0,oil development,plugged abandoned,1430.0,1830.0,-78.6534,42.00092,Bradford,Bradford
1572.0,gas development,inactive,2337.0,870.0,-79.24745,42.46374,Lakeshore,Medina
38637.0,gas development,inactive,1901.0,433.0,-76.69171,42.872402,West Auburn,Queenston
4.0,oil development,active,791.0,1540.0,-79.310946,42.00933,Busti,Glade
10912.0,gas development,inactive,2950.0,1208.0,-79.28201,42.40654,Lakeshore,Medina
1042.0,gas extension,inactive,2700.0,1310.0,-78.78741,42.59742,Brant-Eden,Medina
1.0,oil development,active,1380.0,1879.4097744360902,-78.41227,42.011991,Bradford,Bradford Second
2304.0,gas development,plugged abandoned,1475.0,995.0,-78.11428,42.94769,Bethany,Medina
3.0,oil development,inactive,1548.0,1860.0,-78.4007,42.00828,Bradford,Bradford
64557.0,gas development,inactive,4040.0,1700.0,-79.3338,42.19793,Lakeshore,Medina
48884.0,gas development,inactive,4297.0,1705.0,-79.33496,42.14663,Lakeshore,Medina
14286.0,gas development,inactive,3962.0,1540.0,-79.3616,42.17962,Lakeshore,Medina
43138.0,gas development,inactive,3766.0,1450.0,-79.30485,42.20829,Lakeshore,Medina
17804.0,gas development,inactive,3959.0,1610.0,-79.36715,42.19804,Lakeshore,Medina
4.0,gas development,inactive,4162.0,1897.0,-78.40686,42.4728,Pigeon Hill,Medina
4.0,oil development,active,690.0,1480.0,-79.31235,42.00703,Busti,Glade
26776.0,gas development,inactive,4207.0,1707.0,-79.34389,42.16373,Lakeshore,Medina
1.0,oil development,active,1290.0,1878.3483146067415,-78.412528,42.011228,Bradford,Bradford Second
12807.0,gas development,inactive,3194.0,1456.241610738255,-79.27269,42.37898,Lakeshore,Medina
89018.0,gas development,inactive,4303.0,1708.0,-79.32742,42.14405,Lakeshore,Medina
4.0,oil development,plugged abandoned,520.0,1338.0,-79.30376,42.00703,Busti,Glade
21891.0,gas development,inactive,4161.0,1680.0,-79.34225,42.15795,Lakeshore,Medina
51054.0,gas development,inactive,3880.0,1560.0,-79.31317,42.21374,Lakeshore,Medina
2.0,oil development,active,1450.0,1885.7,-78.41078,42.01053,Bradford,Bradford Second
971.0,oil development,active,1730.0,1991.0,-78.458705,42.030194,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
971.0,oil development,active,1750.0,2010.0,-78.460933,42.032302,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
6.0,oil development,plugged abandoned,856.0,1638.0,-79.32386,42.00323,Busti,Glade
971.0,oil development,active,1770.0,2000.0,-78.45977,42.03132,Bradford,"Chipmunk, Bradford 2nd & 3rd"
1035.0,gas wildcat,inactive,3715.0,1365.0,-79.29774,42.20789,Ellery,Bass Island
11361.0,oil wildcat,inactive,4248.0,1780.0,-79.33127,42.18224,Ellery,Medina
971.0,oil development,active,1644.0,1910.0,-78.45703,42.02958,Bradford,Bradford Second
2.0,oil development,active,1528.0,1800.0,-78.413776,42.012548,Bradford,Bradford Third
17.0,oil development,active,1175.0,1560.0,-78.20891,42.03751,Richburg,Richburg
7318.0,gas development,inactive,4067.0,1981.0,-79.18755,42.31341,Lakeshore,Medina
5.0,gas development,inactive,1545.0,720.0,-78.80531,42.76067,Orchard Park-Hamburg,Medina
971.0,oil development,active,1947.0,2105.0,-78.454841,42.028113,Bradford,Bradford & Chipmunk
972.0,oil development,active,1755.0,2012.0,-78.457191,42.028386,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
51.0,gas wildcat,inactive,2626.0,455.0,-76.6972,42.74128,Wells College,Queenston
972.0,oil development,active,1820.0,2020.0,-78.455903,42.028917,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
33966.0,gas development,inactive,3246.0,1351.0,-79.48031,42.29365,Lakeshore,Medina
6962.0,gas development,inactive,3446.0,1300.0,-78.98113,42.36343,Lakeshore,Medina
3785.0,gas development,inactive,4192.0,1685.0,-79.31064,42.16507,Lakeshore,Medina
14405.0,gas development,plugged abandoned,3975.0,1418.0,-79.40307,42.13087,Lakeshore,Medina
13354.0,gas development,plugged abandoned,3963.0,1391.0,-79.39816,42.13174,Lakeshore,Medina
930.0,oil development,inactive,3070.0,1605.0,-79.36014,42.16686,Ellery,Bass Island
972.0,oil development,active,1752.0,2017.0,-78.4592,42.02853,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
10369.0,gas development,shut in,2561.0,1185.0,-78.89735,42.588139,North Collins,Medina
6940.0,gas development,inactive,2880.0,1348.0,-75.5938,42.80423,Bradley Brook - Herkimer pool,Herkimer
16547.0,gas development,plugged abandoned,3435.0,1605.0,-79.09843,42.3942,Lakeshore,Medina
586.0,oil development,inactive,4180.0,1740.0,-79.31301,42.18218,Ellery,Bass Island
65554.0,gas development,plugged abandoned,3680.0,1566.821052631579,-79.6545,42.19324,Lakeshore,Medina
972.0,oil development,active,1870.0,2136.0,-78.461242,42.030633,Bradford,"Chipmunk, Bradford 1st,2nd,3rd"
2047.0,oil development,inactive,2833.0,1430.0,-79.38441,42.17081,Ellery,Bass Island
23811.0,gas development,shut in,2317.0,846.0,-79.17107,42.48801,Lakeshore,Medina
5.0,gas development,inactive,4256.0,1970.0,-78.39712,42.47421,Pigeon Hill,Medina
388.0,oil development,inactive,488.0,1400.0,-79.24605,42.0615,Busti,Glade
6.0,oil development,inactive,1575.0,1886.686274509804,-78.39413,42.00393,Bradford,Bradford
478.0,oil development,inactive,480.0,1340.0,-79.24403,42.06544,Busti,Glade
413.0,oil development,inactive,514.0,1365.0,-79.24996,42.06802,Busti,Glade
253.0,oil development,inactive,606.0,1450.0,-79.24421,42.06008,Busti,Glade
2107.0,oil development,plugged abandoned,1261.0,2225.0,-77.74563,42.07792,Beech Hill-Independence,Fulmer Valley
248.0,oil development,inactive,625.0,1480.0,-79.24452,42.0588,Busti,Glade
268.0,oil development,inactive,638.0,1495.0,-79.2464,42.05877,Busti,Glade
248.0,oil development,inactive,540.0,1400.0,-79.24421,42.06145,Busti,Glade
308.0,oil development,active,370.0,1340.0,-79.24399,42.06677,Busti,Glade
1045.0,oil development,inactive,367.0,1340.0,-79.24138,42.0666,Busti,Glade
323.0,oil development,inactive,599.0,1400.0,-79.24983,42.0651,Busti,Glade
328.0,oil development,inactive,539.0,1440.0,-79.2479,42.06144,Busti,Glade
1380.0,oil development,inactive,398.0,1360.0,-79.24201,42.06789,Busti,Glade
40131.0,gas wildcat,shut in,3410.0,1390.0,-78.82989,42.41556,Lakeshore,Medina
393.0,oil development,inactive,678.0,1380.0,-79.25023,42.06375,Busti,Glade
426.0,oil development,inactive,369.0,1350.0,-79.24604,42.06586,Busti,Glade
328.0,oil development,inactive,574.0,1355.0,-79.24438,42.06397,Busti,Glade
343.0,oil development,inactive,595.0,1370.0,-79.24807,42.06557,Busti,Glade
258.0,oil development,inactive,650.0,1410.0,-79.25149,42.0655,Busti,Glade
243.0,oil development,inactive,601.0,1380.0,-79.24622,42.06433,Busti,Glade
6.0,oil development,plugged abandoned,989.0,1843.6942148760331,-78.58905,42.01395,Bradford,Bradford & Chipmunk
65881.0,gas development,inactive,4393.0,1703.0,-79.54483,42.05512,Lakeshore,Medina
19241.0,gas development,inactive,4506.0,1560.0,-79.21043,42.0905,Lakeshore,Medina
6.0,oil development,plugged abandoned,830.0,1930.9957264957266,-78.53233,42.05997,Chipmunk,Chipmunk
358.0,oil development,inactive,675.0,1460.0,-79.25191,42.06386,Busti,Glade
1555.0,oil development,inactive,588.0,1475.0,-79.242301,42.058765,Busti,Glade
353.0,oil development,inactive,423.0,1350.0,-79.24759,42.0669,Busti,Glade
5220.0,oil development,inactive,1252.0,2192.0,-77.77378,42.06183,Beech Hill-Independence,Fulmer Valley
60.0,oil development,inactive,650.0,1440.0,-79.24506,42.06079,Busti,Glade
2589.0,gas wildcat,inactive,4191.0,1755.0,-79.33425,42.19109,Ellery,Bass Island
29047.0,gas development,shut in,1560.0,600.0,-79.07507,42.63278,Lakeview,Medina
7436.0,gas development,plugged abandoned,1800.0,660.0,-79.06799,42.60294,Lakeview,Medina
1758.0,gas development,plugged abandoned,1955.0,1240.0,-78.352477,42.860011,Danley Corners,Medina
4487.0,gas development,inactive,1840.0,860.0,-78.78065,42.71642,Orchard Park-Hamburg,Medina
30606.0,gas development,inactive,1896.0,910.0,-78.78294,42.71088,Orchard Park-Hamburg,Medina
6960.0,gas development,inactive,2000.0,830.0,-78.72218,42.78569,West Seneca,Medina
4202.0,gas wildcat,inactive,1845.0,870.0,-78.77171,42.71571,Orchard Park-Hamburg,Medina
563.0,oil development,active,1130.0,1878.3483146067415,-78.42249,42.03356,Bradford,Bradford
25484.0,gas development,inactive,2613.0,1108.1061946902655,-79.25271,42.44965,Lakeshore,Medina
90841.0,gas development,inactive,2410.0,697.0,-79.58551,42.32617,Lakeshore,Medina
4201.0,gas development,inactive,1860.0,1059.484375,-78.77959,42.70551,Orchard Park-Hamburg,Medina
10183.0,gas wildcat,inactive,1180.0,1049.6545454545455,-78.77178,42.71183,Chestnut Ridge,Onondaga
698.0,gas development,shut in,2611.0,980.0,-79.2945,42.4195,Lakeshore,Medina
1810.0,gas extension,inactive,1205.0,1100.0,-78.58566,42.73071,Central Wales,Onondaga
9810.0,gas development,inactive,2420.0,1320.0,-78.72263,42.70434,Orchard Park-Hamburg,Medina
810.0,gas development,inactive,4221.0,1819.0,-78.89303,42.30294,Lakeshore,Medina
810.0,gas development,inactive,4535.0,1981.0,-78.88549,42.26684,Lakeshore,Medina
5220.0,oil development,inactive,1210.0,2206.0,-77.77472,42.06291,Beech Hill-Independence,Fulmer Valley
623.0,oil development,inactive,1141.0,1540.0,-78.18775,42.05053,Richburg,Richburg
6.0,oil development,plugged abandoned,830.0,1732.0,-78.46771,42.10887,Five Mile,Bradford
6.0,oil development,plugged abandoned,744.0,1700.0,-78.4662,42.10887,Five Mile,Bradford
1210.0,gas wildcat,inactive,2917.0,1680.0,-78.88989,42.32177,Lakeshore,Akron
623.0,oil development,inactive,1141.0,1550.0,-78.186812,42.052705,Richburg,Richburg
1810.0,gas wildcat,inactive,1325.0,1232.0,-78.5812,42.7331,Central Wales,Onondaga
2010.0,gas development,inactive,1347.0,1280.0,-78.57519,42.73057,Central Wales,Onondaga
2010.0,gas development,inactive,1294.0,1240.0,-78.57655,42.73371,Central Wales,Onondaga
2010.0,gas development,inactive,1325.0,1282.0,-78.57025,42.73431,Central Wales,Onondaga
12310.0,gas development,inactive,1820.0,840.0,-78.78257,42.72118,Orchard Park-Hamburg,Medina
1810.0,gas development,inactive,1335.0,1295.0,-78.57045,42.73084,Central Wales,Onondaga
611.0,oil development,active,1770.0,1878.3483146067415,-78.42046,42.03431,Bradford,Bradford
1810.0,gas extension,inactive,1350.0,1240.0,-78.58059,42.72968,Central Wales,Onondaga
14275.0,gas development,inactive,1988.0,1010.0,-78.71677,42.73574,Orchard Park-Hamburg,Medina
3710.0,gas wildcat,inactive,2493.0,1275.0,-78.44143,42.72326,Dutch Hollow,Upper Devonian
155647.0,gas development,inactive,4214.0,1890.0,-78.564792,42.076096,Chipmunk,Oriskany
810.0,gas development,inactive,4273.0,1960.0,-78.90308,42.30688,Lakeshore,Medina
10.0,gas wildcat,plugged abandoned,7502.0,1620.0,-78.67198,42.39541,Connoisarauley Creek,Theresa
505.0,gas development,inactive,3244.0,1470.0,-79.33324,42.37445,Lakeshore,Medina
1060.0,gas development,inactive,4476.0,1480.0,-79.24803,42.05145,Lakeshore,Whirlpool
810.0,gas development,inactive,4160.0,1593.0,-78.87836,42.27713,Lakeshore,Medina
2406.0,gas development,inactive,1448.0,672.0,-78.97406,42.71002,Lakeview,Medina
8821.0,gas development,inactive,4844.0,1580.0,-79.12955,42.02555,Lakeshore,Medina
3246.0,gas development,shut in,4108.0,1450.0,-79.44711,42.09113,Lakeshore,Medina
2610.0,gas development,inactive,4693.0,1540.0,-79.12148,42.06154,Lakeshore,Medina
3778.0,gas development,inactive,1600.0,670.0,-78.99922,42.66609,Lakeview,Medina
1674.0,gas development,inactive,2038.0,1331.641304347826,-78.81464,42.54694,North Collins,Akron
7.0,oil development,active,541.0,1350.0,-79.308986,41.999645,Busti,Glade
3259.0,oil development,plugged abandoned,1219.0,2200.0,-77.76018,42.06506,Beech Hill-Independence,Fulmer Valley
3374.0,oil development,plugged abandoned,1274.0,2230.0,-77.75285,42.07131,Beech Hill-Independence,Fulmer Valley
19246.0,gas development,inactive,1311.0,702.0980392156863,-78.96658,42.72079,Lakeview,Medina
560.0,oil development,active,1616.0,1800.0,-78.426711,42.025508,Bradford,Chipmunk & Bradford 2nd
5.0,oil development,plugged abandoned,944.0,1827.2947558770343,-78.60977,42.02,Chipmunk,Chipmunk & Bradford 2nd
4.0,oil development,plugged abandoned,1247.0,1826.8840579710145,-78.61118,42.02058,Chipmunk,Chipmunk & Bradford 2nd
620.0,oil development,active,1414.0,1880.0,-78.42651,42.02727,Bradford,Chipmunk & Bradford 2nd
573.0,oil development,active,1400.0,1930.0,-78.42524,42.02804,Bradford,Chipmunk & Bradford 2nd
579.0,oil development,active,1259.0,1780.0,-78.422256,42.022418,Bradford,Chipmunk & Bradford 2nd
591.0,oil development,active,1251.0,1990.0,-78.420619,42.023734,Bradford,Chipmunk & Bradford 2nd
2525.0,oil development,plugged abandoned,1145.0,2200.0,-77.74839,42.07767,Beech Hill-Independence,Fulmer Valley
18862.0,gas development,shut in,3240.0,1270.0,-78.84434,42.44083,Lakeshore,Medina
636.0,oil development,active,1213.0,1860.0,-78.428601,42.026505,Bradford,Chipmunk & Bradford 2nd
585.0,oil development,active,1260.0,1930.0,-78.422875,42.02557,Bradford,Chipmunk & Bradford 2nd
595.0,oil development,active,1248.0,1980.0,-78.428797,42.028199,Bradford,Chipmunk & Bradford 2nd
33097.0,gas development,shut in,3286.0,1320.0,-78.85191,42.43953,Lakeshore,Medina
192.0,oil development,active,1217.0,2235.0,-77.7401,42.078897,Beech Hill-Independence,Fulmer Valley
7.0,oil development,active,543.0,1350.0,-79.307867,42.000677,Busti,Glade
811.0,oil development,active,543.0,1350.0,-79.309471,42.001278,Busti,Glade
9691.0,gas development,shut in,3390.0,1408.0,-78.87755,42.42933,Lakeshore,Onondaga
3385.0,oil development,active,1300.0,2173.5,-78.0818,42.09591,Richburg,Richburg
35623.0,gas development,inactive,3604.0,1640.0,-79.41327,42.30211,Lakeshore,Medina
41570.0,gas development,shut in,3440.0,1489.0,-78.85775,42.43116,Lakeshore,Medina
1002.0,oil development,inactive,1850.0,2076.0,-78.508761,42.03894,Bradford,"Chipmunk, Bradford 2nd & 3rd"
728.0,oil development,active,1189.0,2100.0,-77.729101,42.083504,Beech Hill-Independence,Fulmer Valley
43462.0,gas development,shut in,3530.0,1540.0,-78.87185,42.4326,Lakeshore,Medina
1057.0,gas development,plugged abandoned,1096.0,890.0,-78.29159,43.01791,Indian Falls,Medina
41847.0,gas development,shut in,3340.0,1355.0,-78.8476,42.43425,Lakeshore,Medina
2967.0,oil development,plugged abandoned,1267.0,2240.0,-77.76255,42.07034,Beech Hill-Independence,Fulmer Valley
5983.0,oil development,plugged abandoned,1233.0,2270.0,-77.76357,42.07645,Beech Hill-Independence,Fulmer Valley
7.0,oil development,inactive,1550.0,1894.921052631579,-78.398647,42.007359,Bradford,Bradford
7.0,gas development,plugged abandoned,2200.0,2120.0,-77.83877,42.0438,Beech Hill-Independence,Fulmer Valley
7.0,gas development,plugged abandoned,2200.0,2080.0,-77.84312,42.03428,Beech Hill-Independence,Fulmer Valley
7.0,oil development,plugged abandoned,995.0,1650.0,-78.60646,42.04459,Bradford,Bradford & Chipmunk
11664.0,gas development,shut in,4515.0,1552.0,-79.30518,42.04103,Lakeshore,Medina
56.0,oil development,inactive,1421.0,1690.0,-78.51548,42.13555,Five Mile,Chipmunk
70388.0,gas development,shut in,1962.0,610.0,-79.31222,42.50332,Lakeshore,Medina
3373.0,oil development,plugged abandoned,1256.0,2280.0,-77.76464,42.07247,Beech Hill-Independence,Fulmer Valley
32285.0,gas development,shut in,1899.0,1125.0,-78.83562,42.53755,North Collins,Onondaga
7.0,oil development,active,550.0,1350.0,-79.309371,41.998973,Busti,Glade
51815.0,gas wildcat,inactive,6130.0,1520.0,-78.534,42.5374,New Field Wildcat,Theresa
604.0,oil development,active,1949.0,1610.0,-78.40644,42.03774,Bradford,Chipmunk & Bradford 2nd
5442.0,gas development,inactive,3098.0,1480.0,-78.755678,42.593297,Concord,Medina
5981.0,oil development,plugged abandoned,1249.0,2181.125890736342,-77.76359,42.07532,Beech Hill-Independence,Fulmer Valley
19586.0,gas development,inactive,1350.0,723.4666666666667,-78.86864,42.75677,Orchard Park-Hamburg,Medina
7.0,oil development,active,542.0,1536.6520681265206,-79.309189,42.000542,Busti,Glade
7.0,oil development,active,538.0,1350.0,-79.307705,41.999776,Busti,Glade
5981.0,oil development,plugged abandoned,1245.0,2182.802919708029,-77.76204,42.07433,Beech Hill-Independence,Fulmer Valley
39234.0,gas extension,inactive,1752.0,529.0,-76.66702,42.88778,West Auburn,Queenston
15311.0,gas development,active,2350.0,880.0,-79.12967,42.49879,Lakeshore,Medina
40028.0,gas development,inactive,4390.0,1710.0,-79.51888,42.07666,Harmony,Grimsby
19651.0,gas development,shut in,4145.0,1635.0,-79.51099,42.10585,Lakeshore,Medina
607.0,oil development,active,1700.0,1770.0,-78.423263,42.023758,Bradford,Chipmunk & Bradford 2nd
570.0,oil development,active,1500.0,1878.3483146067415,-78.421556,42.02497,Bradford,Chipmunk & Bradford 2nd
630.0,oil development,active,1600.0,2020.0,-78.420174,42.025738,Bradford,Chipmunk & Bradford 2nd
35942.0,gas development,inactive,3600.0,1622.0,-79.41088,42.30665,Lakeshore,Medina
1.0,oil development,plugged abandoned,1250.0,2002.0,-78.5855,42.01635,Chipmunk,"Chipmunk, Bradford 1st & 2nd"
25728.0,gas development,inactive,1350.0,722.6428571428571,-78.86675,42.75714,Orchard Park-Hamburg,Medina
1.0,oil development,inactive,719.0,1515.0,-78.61321,42.03776,Chipmunk,Bradford 1st & Chipmunk
32043.0,gas development,shut in,2794.0,1152.0,-78.855028,42.512994,North Collins,Medina
4.0,oil development,inactive,1550.0,1887.627358490566,-78.395722,42.005343,Bradford,Bradford
371.0,gas development,inactive,4308.0,1580.0,-79.60025,42.03342,Lakeshore,Medina
2605.0,oil development,plugged abandoned,1144.0,2100.0,-77.74834,42.07636,Beech Hill-Independence,Fulmer Valley
5983.0,oil development,plugged abandoned,1235.0,2270.0,-77.76269,42.07737,Beech Hill-Independence,Fulmer Valley
2605.0,oil development,plugged abandoned,1208.0,2100.0,-77.74673,42.07763,Beech Hill-Independence,Fulmer Valley
598.0,oil development,active,1249.0,2110.0,-78.428273,42.029853,Bradford,Chipmunk & Bradford 2nd
602.0,oil development,active,1250.0,2130.0,-78.418487,42.024412,Bradford,Chipmunk & Bradford 2nd
34.0,oil development,plugged abandoned,1532.0,1860.0,-78.60206,42.00845,Bradford,"Chipmunk, Bradford 2nd & 3rd"
478.0,gas development,inactive,1569.0,640.0,-79.00758,42.67209,Lakeview,Medina
36.0,gas development,inactive,3680.0,1460.0,-78.948133,42.344806,Lakeshore,Medina
7487.0,oil development,active,1880.0,2340.0,-78.0889,42.1029,Richburg,Upper Devonian
370.0,oil development,inactive,1671.0,1950.0,-78.58411,42.00082,Bradford,"Chipmunk, Bradford 2nd & 3rd"
143.0,oil development,plugged abandoned,1002.0,1550.0,-78.60313,42.0144,Bradford,Chipmunk & Bradford 2nd
7.0,oil development,inactive,719.0,1570.0,-79.24996,42.00962,Busti,Glade
6384.0,gas development,inactive,3315.0,1367.0,-78.95498,42.38372,Lakeshore,Medina
19864.0,gas wildcat,inactive,3394.0,1345.0,-78.81481,42.41689,Lakeshore,Medina
7.0,oil development,active,582.0,1425.0,-79.309452,42.005484,Busti,Glade
1210.0,oil development,inactive,783.0,1640.0,-79.261181,42.008194,Busti,Glade
7.0,oil development,inactive,741.0,1570.0,-79.27844,42.00983,Busti,Glade
30333.0,gas development,inactive,4079.0,1640.0,-79.49446,42.11577,Lakeshore,Medina
30572.0,gas development,shut in,3298.0,1314.0,-79.299315,42.319033,Lakeshore,Medina
7.0,oil development,active,629.0,1460.0,-79.309507,42.006548,Busti,Glade
